"date","close","volume","open","high","low"
"2016/08/12","123.2200","4228614.0000","123.4700","123.7700","122.9500"
"2016/08/11","123.7700","4051957.0000","123.8500","124.1400","123.4700"
"2016/08/10","123.3600","4318877.0000","123.5900","123.7800","123.2400"
"2016/08/09","123.4300","3938588.0000","123.9100","124.0000","123.3300"
"2016/08/08","123.6500","5229124.0000","124.0000","124.1500","123.2300"
"2016/08/05","124.2400","5145265.0000","124.3800","124.3800","123.7600"
"2016/08/04","123.8600","4727435.0000","124.2400","124.3900","123.6400"
"2016/08/03","123.9000","5310341.0000","125.0000","125.0000","123.6900"
"2016/08/02","124.8500","7156799.0000","125.6500","125.9000","124.4760"
"2016/08/01","125.4000","4614619.0000","125.3100","125.7100","125.1000"
"2016/07/29","125.2300","6963628.0000","124.3400","125.3200","124.3400"
"2016/07/28","124.4600","4320313.0000","124.9800","125.0000","124.4100"
"2016/07/27","124.7700","4811531.0000","125.1000","125.2300","124.3400"
"2016/07/26","125.1500","5589857.0000","125.0250","125.5500","124.7500"
"2016/07/25","124.8900","4880457.0000","125.0700","125.1300","124.1400"
"2016/07/22","125.0300","5839185.0000","125.1200","125.3500","124.6450"
"2016/07/21","125.1500","5563835.0000","125.2100","125.7400","124.8900"
"2016/07/20","125.1400","7334543.0000","125.8400","126.0700","125.0400"
"2016/07/19","125.2500","11321840.0000","124.7800","125.7500","123.3400"
"2016/07/18","123.1400","6587575.0000","123.0000","123.2200","122.4400"
"2016/07/15","123.0000","7192535.0000","123.7700","124.3000","122.7100"
"2016/07/14","123.1800","5321715.0000","122.9800","123.7400","122.9100"
"2016/07/13","123.0000","5227938.0000","122.6800","123.4000","122.3000"
"2016/07/12","122.9200","6415767.0000","122.6500","123.2000","122.6100"
"2016/07/11","122.9300","6707659.0000","122.7100","123.4500","122.4100"
"2016/07/08","122.8500","6129351.0000","123.0000","123.1000","121.9600"
"2016/07/07","122.5100","6058470.0000","122.5900","122.8100","122.0100"
"2016/07/06","122.6400","9332344.0000","121.9300","122.6600","121.5400"
"2016/07/05","122.2700","9322055.0000","121.3600","123.2300","121.3400"
"2016/07/01","121.2900","7051257.0000","121.5400","121.5400","120.7900"
"2016/06/30","121.3000","11537200.0000","119.1800","121.4100","119.1601"
"2016/06/29","119.3300","8340085.0000","118.8400","119.4100","118.1000"
"2016/06/28","118.2300","10070980.0000","117.1700","118.3700","116.5500"
"2016/06/27","116.5500","10890560.0000","115.0000","116.6400","115.0000"
"2016/06/24","115.6300","13915580.0000","115.0700","117.1200","115.0000"
"2016/06/23","117.3800","6472270.0000","117.2000","117.3800","116.6800"
"2016/06/22","116.4600","5833746.0000","116.5400","117.2100","116.3101"
"2016/06/21","116.1800","5491476.0000","116.9900","117.1500","116.1800"
"2016/06/20","116.5400","5584277.0000","116.6000","117.1350","116.4297"
"2016/06/17","115.4800","10255580.0000","116.6200","116.6700","115.0100"
"2016/06/16","116.6400","6664815.0000","115.6900","116.8900","115.2200"
"2016/06/15","116.4100","6370379.0000","117.6400","117.7400","116.3350"
"2016/06/14","117.1200","6364715.0000","116.4500","117.1800","116.3000"
"2016/06/13","116.7900","7910783.0000","117.1300","117.6400","116.7900"
"2016/06/10","117.0100","6067228.0000","116.7400","117.2300","116.3600"
"2016/06/09","117.0000","7374973.0000","115.7800","117.1900","115.6100"
"2016/06/08","115.8000","5863774.0000","115.5200","115.9500","115.4100"
"2016/06/07","115.7300","6415155.0000","116.0100","116.2300","115.4500"
"2016/06/06","115.7700","6349658.0000","114.9700","116.0000","114.9301"
"2016/06/03","114.7600","6881326.0000","114.4700","115.3900","114.1150"
"2016/06/02","114.4900","7310541.0000","112.8700","114.6500","112.8600"
"2016/06/01","112.7800","4749063.0000","112.5700","113.0600","112.0700"
"2016/05/31","112.6900","10104450.0000","113.2600","113.6300","112.3200"
"2016/05/27","113.0600","4647024.0000","113.0400","113.3400","112.6900"
"2016/05/26","112.9000","3973423.0000","113.1100","113.3200","112.8500"
"2016/05/25","113.3500","5453765.0000","113.1800","113.7250","112.8500"
"2016/05/24","112.6900","6124557.0000","112.5200","113.5000","112.5200"
"2016/05/23","112.1600","6462021.0000","112.7700","112.8200","112.0400"
"2016/05/20","112.6400","7434391.0000","112.2000","112.9200","111.7600"
"2016/05/19","112.8500","8230019.0000","112.9900","113.0400","112.2000"
"2016/05/18","113.5900","8264352.0000","113.6100","114.0250","112.8800"
"2016/05/17","113.8300","9233659.0000","114.5400","114.5600","113.2400"
"2016/05/16","114.4400","6222612.0000","113.3900","114.6300","113.3100"
"2016/05/13","113.5600","6779795.0000","113.9000","114.0900","113.3600"
"2016/05/12","114.2300","7154163.0000","114.5000","114.7599","82.7600"
"2016/05/11","114.3700","6676999.0000","114.5700","114.7600","114.3100"
"2016/05/10","114.6700","8351637.0000","114.0000","115.0000","113.9200"
"2016/05/09","113.7200","6488507.0000","112.9800","113.9900","112.7300"
"2016/05/06","112.7400","6099837.0000","112.5800","113.0500","112.2750"
"2016/05/05","112.8800","5403239.0000","112.0800","113.1000","112.0400"
"2016/05/04","112.2200","5214547.0000","112.0400","112.5400","111.7000"
"2016/05/03","112.6900","7550689.0000","112.5600","113.1000","112.1200"
"2016/05/02","112.7500","5177120.0000","112.2200","112.7897","111.9300"
"2016/04/29","112.0800","7741017.0000","112.0600","112.2200","111.5100"
"2016/04/28","112.4800","6636246.0000","112.1000","112.7100","111.6400"
"2016/04/27","112.7700","5759237.0000","112.9600","113.2000","112.4600"
"2016/04/26","112.9100","5836288.0000","113.4500","113.5600","112.6500"
"2016/04/25","113.5100","6130597.0000","113.3100","113.5500","112.4800"
"2016/04/22","113.3200","7507290.0000","113.4300","113.7531","112.8280"
"2016/04/21","113.5700","7879219.0000","113.3100","113.7300","112.7700"
"2016/04/20","113.5800","8211879.0000","113.1900","114.1900","113.0500"
"2016/04/19","112.6800","10506850.0000","111.6500","113.9500","111.4800"
"2016/04/18","110.9300","7760676.0000","110.0000","111.1000","109.6700"
"2016/04/15","110.1800","10057870.0000","110.0700","110.4000","109.5000"
"2016/04/14","109.8400","4456564.0000","110.0000","110.2900","109.4500"
"2016/04/13","109.8700","5757108.0000","110.0000","110.3500","109.3100"
"2016/04/12","109.6000","8407381.0000","109.0000","110.2400","108.7500"
"2016/04/11","108.9700","6823770.0000","109.1500","109.6200","108.6500"
"2016/04/08","109.1000","6301532.0000","109.3700","109.6400","108.7600"
"2016/04/07","109.2700","7819420.0000","109.0000","109.6200","108.6300"
"2016/04/06","109.4200","6828692.0000","108.7200","109.5000","107.8800"
"2016/04/05","108.9500","7937907.0000","108.2300","109.8400","108.0050"
"2016/04/04","108.5900","10664120.0000","108.8200","109.1000","108.2600"
"2016/04/01","109.1900","9043031.0000","108.0000","109.2900","107.6900"
"2016/03/31","108.2000","8166872.0000","108.8600","108.9800","108.0400"
"2016/03/30","108.9800","5247870.0000","109.4500","109.5600","108.9300"
"2016/03/29","109.1400","6607387.0000","108.3000","109.2500","107.7400"
"2016/03/28","108.2300","4738060.0000","108.4100","108.9000","108.0600"
"2016/03/24","108.3100","6284202.0000","108.2200","108.6100","107.7500"
"2016/03/23","108.5000","8185635.0000","107.2900","108.8250","107.2000"
"2016/03/22","107.3800","7818193.0000","107.2800","107.6300","107.0500"
"2016/03/21","107.2800","7670682.0000","107.4100","107.7500","106.5500"
"2016/03/18","107.5000","14772900.0000","106.9900","107.8400","106.3600"
"2016/03/17","106.7400","8570810.0000","107.4700","107.6000","106.4500"
"2016/03/16","107.4100","7064380.0000","107.7300","107.7800","106.8750"
"2016/03/15","107.7600","8463719.0000","107.6200","108.3500","106.7600"
"2016/03/14","107.6600","7242754.0000","107.9200","108.3000","107.3100"
"2016/03/11","107.7100","7763358.0000","107.5000","107.9900","107.2100"
"2016/03/10","107.1400","10474750.0000","106.9900","107.4800","106.0700"
"2016/03/09","106.8400","7562429.0000","106.8400","107.0200","106.0900"
"2016/03/08","106.2200","7632880.0000","106.5200","106.7700","105.9650"
"2016/03/07","106.7400","6973441.0000","106.0000","106.9196","105.4900"
"2016/03/04","106.5000","6715568.0000","106.5100","106.9800","106.0700"
"2016/03/03","106.6500","6927153.0000","106.8200","107.0000","105.6300"
"2016/03/02","107.0400","9766877.0000","106.9100","107.4100","106.4300"
"2016/03/01","107.2200","8298269.0000","105.9000","107.2400","105.4400"
"2016/02/29","105.2100","10103370.0000","105.2800","106.2000","105.0400"
"2016/02/26","105.7800","9049427.0000","106.8200","106.9200","105.4200"
"2016/02/25","106.3800","8091872.0000","104.9500","106.3900","104.7700"
"2016/02/24","104.9600","9070667.0000","103.3400","105.0750","102.9700"
"2016/02/23","104.0800","6627940.0000","104.6500","104.7900","103.9600"
"2016/02/22","104.7500","6943694.0000","104.4400","104.7500","104.0500"
"2016/02/19","104.1600","9339765.0000","103.5800","104.6800","103.3800"
"2016/02/18","104.2400","10735010.0000","102.8300","104.6767","102.5000"
"2016/02/17","102.5000","8899896.0000","102.7500","103.2400","102.2300"
"2016/02/16","102.3200","10443240.0000","102.3700","103.0500","101.6500"
"2016/02/12","101.8200","9034807.0000","101.8200","101.9800","100.7200"
"2016/02/11","101.7000","12465480.0000","100.4600","102.0200","99.9800"
"2016/02/10","101.7300","9832924.0000","102.0500","102.9100","101.3684"
"2016/02/09","101.9700","10043040.0000","101.3100","102.2400","100.9725"
"2016/02/08","102.0000","14323650.0000","100.3100","103.5100","100.2200"
"2016/02/05","100.5400","15519970.0000","102.6600","102.7700","99.7800"
"2016/02/04","103.9000","10388990.0000","103.6100","104.0850","102.7300"
"2016/02/03","104.1400","10166300.0000","103.6500","104.3800","102.0100"
"2016/02/02","103.4100","10612180.0000","103.3000","104.2600","103.0000"
"2016/02/01","104.3700","9803463.0000","103.6100","104.7850","103.2200"
"2016/01/29","104.4400","15604870.0000","102.8900","104.7500","102.6300"
"2016/01/28","102.2700","12788420.0000","102.5000","103.0400","101.8500"
"2016/01/27","102.1600","19323780.0000","100.4900","103.3800","100.4900"
"2016/01/26","101.1800","17265110.0000","97.2600","101.3400","97.1350"
"2016/01/25","96.4000","9346031.0000","96.7200","97.6900","96.0400"
"2016/01/22","96.7500","8379933.0000","97.0200","97.0850","95.9500"
"2016/01/21","95.9400","11264980.0000","95.7700","96.6400","94.2800"
"2016/01/20","95.7500","12673260.0000","96.1100","97.2800","94.5300"
"2016/01/19","97.5000","12357720.0000","97.9300","98.4100","96.9000"
"2016/01/15","97.0000","12656590.0000","96.3700","98.0000","96.2500"
"2016/01/14","98.8900","10155870.0000","97.1000","99.4700","97.0000"
"2016/01/13","97.0200","8284663.0000","98.4900","98.9800","96.8400"
"2016/01/12","98.2400","6736471.0000","97.9900","98.6300","97.2400"
"2016/01/11","97.5700","8133488.0000","98.2400","98.6300","96.0800"
"2016/01/08","98.1600","9759288.0000","99.8800","99.9400","97.8500"
"2016/01/07","99.2200","9432182.0000","99.3100","100.0900","98.8800"
"2016/01/06","100.3900","7728704.0000","99.8200","100.9700","99.6000"
"2016/01/05","100.9000","6467210.0000","100.5800","101.4400","100.5700"
"2016/01/04","100.4800","12718740.0000","101.7100","101.8100","99.4500"
"2015/12/31","102.7200","4592495.0000","103.3700","103.6200","102.6900"
"2015/12/30","103.7800","3847219.0000","104.1100","104.3400","103.5300"
"2015/12/29","104.0300","4229973.0000","103.3400","104.1850","103.3400"
"2015/12/28","103.2200","4062947.0000","103.1800","103.4700","102.9250"
"2015/12/24","103.7200","2546278.0000","103.1200","103.9100","103.0100"
"2015/12/23","103.4900","5531563.0000","103.1100","103.6700","102.7400"
"2015/12/22","102.7100","5574382.0000","101.9100","102.8800","101.1500"
"2015/12/21","101.5800","8321937.0000","102.3400","102.9200","100.8500"
"2015/12/18","101.9500","14827670.0000","103.0800","103.0800","101.9500"
"2015/12/17","103.6400","8740632.0000","105.1600","105.2600","103.6300"
"2015/12/16","105.2500","8164502.0000","104.6400","105.4900","103.5200"
"2015/12/15","104.1300","9278269.0000","102.6500","104.6900","102.6500"
"2015/12/14","102.1500","10634160.0000","101.6450","102.2900","100.7800"
"2015/12/11","101.6800","7784307.0000","102.3700","102.3700","101.4300"
"2015/12/10","102.6400","6467344.0000","102.3000","103.3400","101.8000"
"2015/12/09","102.1500","7943864.0000","102.1400","103.3400","101.6700"
"2015/12/08","102.4200","8005228.0000","102.9800","103.2400","101.9103"
"2015/12/07","103.3200","7262911.0000","102.6100","103.4900","102.6000"
"2015/12/04","102.9500","7841202.0000","101.4000","103.0000","101.2800"
"2015/12/03","100.7900","12008730.0000","102.2700","102.3700","100.3100"
"2015/12/02","102.0500","6623500.0000","102.5000","102.9300","101.9900"
"2015/12/01","102.3600","7545982.0000","101.7300","102.4900","101.1200"
"2015/11/30","101.2400","8788967.0000","102.4800","102.4800","101.2400"
"2015/11/27","102.3700","2353779.0000","102.2800","102.6200","101.7900"
"2015/11/25","101.9600","5401228.0000","102.1700","102.3300","101.9600"
"2015/11/24","102.0400","7492381.0000","101.8100","102.7900","101.8100"
"2015/11/23","102.7700","6717911.0000","102.3900","103.0000","102.1900"
"2015/11/20","102.4800","7595464.0000","102.4900","102.8000","102.2000"
"2015/11/19","102.4900","5161454.0000","102.6600","102.6800","102.0600"
"2015/11/18","102.6700","7134599.0000","101.5300","102.8000","101.3100"
"2015/11/17","101.5000","5120241.0000","101.3400","101.7100","100.8800"
"2015/11/16","101.2200","5754304.0000","100.3800","101.2900","100.0400"
"2015/11/13","99.8800","8517022.0000","100.0400","100.9400","99.7400"
"2015/11/12","100.2700","6911742.0000","101.1400","101.6050","100.2200"
"2015/11/11","101.8600","6278355.0000","101.7800","102.3550","101.5000"
"2015/11/10","101.4500","5113804.0000","101.0000","101.7600","100.6800"
"2015/11/09","100.8400","6622305.0000","101.3900","101.5900","100.5500"
"2015/11/06","101.9200","6220878.0000","101.5700","101.9200","100.8600"
"2015/11/05","102.3300","6545545.0000","102.2500","102.4900","101.4200"
"2015/11/04","101.9400","5592279.0000","101.9000","102.3900","101.6900"
"2015/11/03","101.9600","6229002.0000","101.8400","102.3000","101.1100"
"2015/11/02","102.1700","6292873.0000","101.1800","102.3400","100.8400"
"2015/10/30","101.0300","10514570.0000","101.5300","102.1200","101.0100"
"2015/10/29","101.3700","6339462.0000","100.4700","101.5300","100.1200"
"2015/10/28","100.4800","7252871.0000","100.4500","100.4800","99.5000"
"2015/10/27","100.1900","8880554.0000","99.9200","100.9000","99.7000"
"2015/10/26","99.9400","7561530.0000","100.0500","100.2800","99.4900"
"2015/10/23","100.3100","9166544.0000","99.8800","100.8800","99.5300"
"2015/10/22","99.5300","9874342.0000","97.8500","99.8100","97.1300"
"2015/10/21","97.6300","7093295.0000","97.6400","98.2200","97.0700"
"2015/10/20","97.5900","6041685.0000","97.9500","98.2500","97.3100"
"2015/10/19","97.9400","8725230.0000","98.0500","98.2000","97.3100"
"2015/10/16","98.2400","9159855.0000","97.8700","98.3100","97.4000"
"2015/10/15","97.1500","9552449.0000","95.0000","97.3500","94.8600"
"2015/10/14","94.5300","8881850.0000","95.2100","95.9600","94.1200"
"2015/10/13","95.4500","12759090.0000","94.7900","96.2300","94.3100"
"2015/10/12","95.9900","8951828.0000","95.0700","96.4700","94.9800"
"2015/10/09","95.3700","8257971.0000","95.1400","95.9600","94.7775"
"2015/10/08","95.0800","7085844.0000","94.7100","95.1950","93.8100"
"2015/10/07","94.9800","9461194.0000","94.2600","95.4200","93.4400"
"2015/10/06","93.4200","8353571.0000","94.5200","94.6600","92.5800"
"2015/10/05","94.7600","9413928.0000","94.1900","94.8200","94.0750"
"2015/10/02","93.9300","8339070.0000","92.1400","93.9700","91.8400"
"2015/10/01","93.1700","9675937.0000","93.4300","93.8500","91.7600"
"2015/09/30","93.3500","10969900.0000","94.1300","94.4700","92.5900"
"2015/09/29","93.0400","11499950.0000","92.2400","93.8400","91.8300"
"2015/09/28","91.3700","14308120.0000","90.7000","92.0700","89.9000"
"2015/09/25","91.0000","10776420.0000","92.9300","93.1250","90.7600"
"2015/09/24","92.4800","7397756.0000","92.5200","92.9400","91.7750"
"2015/09/23","92.9900","5608070.0000","93.2100","93.7000","92.5600"
"2015/09/22","93.2400","10617370.0000","92.2600","93.4400","91.8799"
"2015/09/21","93.1300","7036952.0000","93.8700","94.6000","92.3700"
"2015/09/18","93.3900","14201010.0000","94.0800","94.7185","93.2500"
"2015/09/17","94.8400","8079443.0000","94.5300","96.1900","94.3200"
"2015/09/16","94.6100","5623649.0000","94.4900","94.8200","93.8200"
"2015/09/15","94.4000","7025137.0000","93.7900","94.7450","93.1900"
"2015/09/14","93.3200","7944009.0000","92.9000","93.9100","92.5100"
"2015/09/11","92.9300","7375188.0000","92.4400","93.0000","91.8000"
"2015/09/10","92.7200","8326216.0000","92.1100","93.4800","91.6150"
"2015/09/09","92.2200","7375730.0000","94.9900","95.1600","92.0300"
"2015/09/08","93.9400","11375930.0000","93.0900","93.9800","92.5100"
